fetched_at,store,quantity
2026-07-09T11:01:01.785025+00:00,Huérfanos,3
2026-07-09T11:01:01.785025+00:00,MUT,2
2026-07-09T11:01:01.785025+00:00,MallPlaza Norte,3
2026-07-09T11:01:01.785025+00:00,Mallplaza Antofagasta,3
2026-07-09T11:01:01.785025+00:00,Mallplaza Oeste,3
2026-07-09T11:01:01.785025+00:00,Mallplaza Sur,3
2026-07-09T11:01:01.785025+00:00,Mallplaza Tobalaba,2
2026-07-09T11:01:01.785025+00:00,Mallplaza Trébol,2
2026-07-09T11:01:01.785025+00:00,Mallplaza Vespucio,3
2026-07-09T11:01:01.785025+00:00,Museo Destino Valparaíso,3
2026-07-09T11:01:01.785025+00:00,Parque Arauco,3
2026-07-09T11:01:01.785025+00:00,Patio Centro,3
2026-07-09T11:01:01.785025+00:00,Portal La Dehesa,3
2026-07-09T11:01:01.785025+00:00,Portal La Reina,3
2026-07-09T11:01:01.785025+00:00,Portal Temuco,3
2026-07-09T11:01:01.785025+00:00,Portal Valdivia,3
2026-07-09T11:01:01.785025+00:00,Portal Ñuñoa,3
2026-07-09T11:26:24.534514+00:00,Alto Las Condes,3
2026-07-09T11:26:24.534514+00:00,Angamos,3
2026-07-09T11:26:24.534514+00:00,Bodega Internet,2
2026-07-09T11:26:24.534514+00:00,Concepción Centro,3
2026-07-09T11:26:24.534514+00:00,El Llano,2
2026-07-09T11:26:24.534514+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T11:26:24.534514+00:00,Huérfanos,3
2026-07-09T11:26:24.534514+00:00,MUT,2
2026-07-09T11:26:24.534514+00:00,MallPlaza Norte,3
2026-07-09T11:26:24.534514+00:00,Mallplaza Antofagasta,3
2026-07-09T11:26:24.534514+00:00,Mallplaza Oeste,3
2026-07-09T11:26:24.534514+00:00,Mallplaza Sur,3
2026-07-09T11:26:24.534514+00:00,Mallplaza Tobalaba,2
2026-07-09T11:26:24.534514+00:00,Mallplaza Trébol,2
2026-07-09T11:26:24.534514+00:00,Mallplaza Vespucio,3
2026-07-09T11:26:24.534514+00:00,Museo Destino Valparaíso,3
2026-07-09T11:26:24.534514+00:00,Parque Arauco,3
2026-07-09T11:26:24.534514+00:00,Patio Centro,3
2026-07-09T11:26:24.534514+00:00,Portal La Dehesa,3
2026-07-09T11:26:24.534514+00:00,Portal La Reina,3
2026-07-09T11:26:24.534514+00:00,Portal Temuco,3
2026-07-09T11:26:24.534514+00:00,Portal Valdivia,3
2026-07-09T11:26:24.534514+00:00,Portal Ñuñoa,3
2026-07-09T12:05:51.068642+00:00,Alto Las Condes,3
2026-07-09T12:05:51.068642+00:00,Angamos,3
2026-07-09T12:05:51.068642+00:00,Bodega Internet,2
2026-07-09T12:05:51.068642+00:00,Concepción Centro,3
2026-07-09T12:05:51.068642+00:00,El Llano,2
2026-07-09T12:05:51.068642+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T12:05:51.068642+00:00,Huérfanos,3
2026-07-09T12:05:51.068642+00:00,MUT,2
2026-07-09T12:05:51.068642+00:00,MallPlaza Norte,3
2026-07-09T12:05:51.068642+00:00,Mallplaza Antofagasta,3
2026-07-09T12:05:51.068642+00:00,Mallplaza Oeste,3
2026-07-09T12:05:51.068642+00:00,Mallplaza Sur,3
2026-07-09T12:05:51.068642+00:00,Mallplaza Tobalaba,2
2026-07-09T12:05:51.068642+00:00,Mallplaza Trébol,2
2026-07-09T12:05:51.068642+00:00,Mallplaza Vespucio,3
2026-07-09T12:05:51.068642+00:00,Museo Destino Valparaíso,3
2026-07-09T12:05:51.068642+00:00,Parque Arauco,3
2026-07-09T12:05:51.068642+00:00,Patio Centro,3
2026-07-09T12:05:51.068642+00:00,Portal La Dehesa,3
2026-07-09T12:05:51.068642+00:00,Portal La Reina,3
2026-07-09T12:05:51.068642+00:00,Portal Temuco,3
2026-07-09T12:05:51.068642+00:00,Portal Valdivia,3
2026-07-09T12:05:51.068642+00:00,Portal Ñuñoa,3
2026-07-09T13:03:11.708547+00:00,Alto Las Condes,3
2026-07-09T13:03:11.708547+00:00,Angamos,3
2026-07-09T13:03:11.708547+00:00,Bodega Internet,2
2026-07-09T13:03:11.708547+00:00,Concepción Centro,3
2026-07-09T13:03:11.708547+00:00,El Llano,2
2026-07-09T13:03:11.708547+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T13:03:11.708547+00:00,Huérfanos,3
2026-07-09T13:03:11.708547+00:00,MUT,2
2026-07-09T13:03:11.708547+00:00,MallPlaza Norte,3
2026-07-09T13:03:11.708547+00:00,Mallplaza Antofagasta,3
2026-07-09T13:03:11.708547+00:00,Mallplaza Oeste,3
2026-07-09T13:03:11.708547+00:00,Mallplaza Sur,3
2026-07-09T13:03:11.708547+00:00,Mallplaza Tobalaba,2
2026-07-09T13:03:11.708547+00:00,Mallplaza Trébol,2
2026-07-09T13:03:11.708547+00:00,Mallplaza Vespucio,3
2026-07-09T13:03:11.708547+00:00,Museo Destino Valparaíso,3
2026-07-09T13:03:11.708547+00:00,Parque Arauco,3
2026-07-09T13:03:11.708547+00:00,Patio Centro,3
2026-07-09T13:03:11.708547+00:00,Portal La Dehesa,3
2026-07-09T13:03:11.708547+00:00,Portal La Reina,3
2026-07-09T13:03:11.708547+00:00,Portal Temuco,3
2026-07-09T13:03:11.708547+00:00,Portal Valdivia,3
2026-07-09T13:03:11.708547+00:00,Portal Ñuñoa,3
2026-07-09T14:00:51.275013+00:00,Alto Las Condes,3
2026-07-09T14:00:51.275013+00:00,Angamos,3
2026-07-09T14:00:51.275013+00:00,Bodega Internet,2
2026-07-09T14:00:51.275013+00:00,Concepción Centro,3
2026-07-09T14:00:51.275013+00:00,El Llano,2
2026-07-09T14:00:51.275013+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T14:00:51.275013+00:00,Huérfanos,3
2026-07-09T14:00:51.275013+00:00,MUT,2
2026-07-09T14:00:51.275013+00:00,MallPlaza Norte,3
2026-07-09T14:00:51.275013+00:00,Mallplaza Antofagasta,3
2026-07-09T14:00:51.275013+00:00,Mallplaza Oeste,3
2026-07-09T14:00:51.275013+00:00,Mallplaza Sur,3
2026-07-09T14:00:51.275013+00:00,Mallplaza Tobalaba,2
2026-07-09T14:00:51.275013+00:00,Mallplaza Trébol,2
2026-07-09T14:00:51.275013+00:00,Mallplaza Vespucio,3
2026-07-09T14:00:51.275013+00:00,Museo Destino Valparaíso,3
2026-07-09T14:00:51.275013+00:00,Parque Arauco,3
2026-07-09T14:00:51.275013+00:00,Patio Centro,3
2026-07-09T14:00:51.275013+00:00,Portal La Dehesa,3
2026-07-09T14:00:51.275013+00:00,Portal La Reina,3
2026-07-09T14:00:51.275013+00:00,Portal Temuco,3
2026-07-09T14:00:51.275013+00:00,Portal Valdivia,3
2026-07-09T14:00:51.275013+00:00,Portal Ñuñoa,3
2026-07-09T15:00:49.779691+00:00,Alto Las Condes,3
2026-07-09T15:00:49.779691+00:00,Angamos,3
2026-07-09T15:00:49.779691+00:00,Bodega Internet,2
2026-07-09T15:00:49.779691+00:00,Concepción Centro,3
2026-07-09T15:00:49.779691+00:00,El Llano,2
2026-07-09T15:00:49.779691+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T15:00:49.779691+00:00,Huérfanos,3
2026-07-09T15:00:49.779691+00:00,MUT,2
2026-07-09T15:00:49.779691+00:00,MallPlaza Norte,3
2026-07-09T15:00:49.779691+00:00,Mallplaza Antofagasta,3
2026-07-09T15:00:49.779691+00:00,Mallplaza Oeste,3
2026-07-09T15:00:49.779691+00:00,Mallplaza Sur,3
2026-07-09T15:00:49.779691+00:00,Mallplaza Tobalaba,2
2026-07-09T15:00:49.779691+00:00,Mallplaza Trébol,2
2026-07-09T15:00:49.779691+00:00,Mallplaza Vespucio,3
2026-07-09T15:00:49.779691+00:00,Museo Destino Valparaíso,3
2026-07-09T15:00:49.779691+00:00,Parque Arauco,3
2026-07-09T15:00:49.779691+00:00,Patio Centro,3
2026-07-09T15:00:49.779691+00:00,Portal La Dehesa,3
2026-07-09T15:00:49.779691+00:00,Portal La Reina,3
2026-07-09T15:00:49.779691+00:00,Portal Temuco,3
2026-07-09T15:00:49.779691+00:00,Portal Valdivia,3
2026-07-09T15:00:49.779691+00:00,Portal Ñuñoa,3
2026-07-09T16:00:51.542326+00:00,Alto Las Condes,3
2026-07-09T16:00:51.542326+00:00,Angamos,3
2026-07-09T16:00:51.542326+00:00,Bodega Internet,2
2026-07-09T16:00:51.542326+00:00,Concepción Centro,3
2026-07-09T16:00:51.542326+00:00,El Llano,2
2026-07-09T16:00:51.542326+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T16:00:51.542326+00:00,Huérfanos,3
2026-07-09T16:00:51.542326+00:00,MUT,2
2026-07-09T16:00:51.542326+00:00,MallPlaza Norte,3
2026-07-09T16:00:51.542326+00:00,Mallplaza Antofagasta,3
2026-07-09T16:00:51.542326+00:00,Mallplaza Oeste,3
2026-07-09T16:00:51.542326+00:00,Mallplaza Sur,3
2026-07-09T16:00:51.542326+00:00,Mallplaza Tobalaba,2
2026-07-09T16:00:51.542326+00:00,Mallplaza Trébol,2
2026-07-09T16:00:51.542326+00:00,Mallplaza Vespucio,3
2026-07-09T16:00:51.542326+00:00,Museo Destino Valparaíso,3
2026-07-09T16:00:51.542326+00:00,Parque Arauco,3
2026-07-09T16:00:51.542326+00:00,Patio Centro,3
2026-07-09T16:00:51.542326+00:00,Portal La Dehesa,3
2026-07-09T16:00:51.542326+00:00,Portal La Reina,3
2026-07-09T16:00:51.542326+00:00,Portal Temuco,3
2026-07-09T16:00:51.542326+00:00,Portal Valdivia,3
2026-07-09T16:00:51.542326+00:00,Portal Ñuñoa,3
2026-07-09T16:45:34.294681+00:00,Alto Las Condes,3
2026-07-09T16:45:34.294681+00:00,Angamos,3
2026-07-09T16:45:34.294681+00:00,Bodega Internet,2
2026-07-09T16:45:34.294681+00:00,Concepción Centro,3
2026-07-09T16:45:34.294681+00:00,El Llano,2
2026-07-09T16:45:34.294681+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T16:45:34.294681+00:00,Huérfanos,3
2026-07-09T16:45:34.294681+00:00,MUT,2
2026-07-09T16:45:34.294681+00:00,MallPlaza Norte,3
2026-07-09T16:45:34.294681+00:00,Mallplaza Antofagasta,3
2026-07-09T16:45:34.294681+00:00,Mallplaza Oeste,3
2026-07-09T16:45:34.294681+00:00,Mallplaza Sur,3
2026-07-09T16:45:34.294681+00:00,Mallplaza Tobalaba,2
2026-07-09T16:45:34.294681+00:00,Mallplaza Trébol,2
2026-07-09T16:45:34.294681+00:00,Mallplaza Vespucio,3
2026-07-09T16:45:34.294681+00:00,Museo Destino Valparaíso,3
2026-07-09T16:45:34.294681+00:00,Parque Arauco,3
2026-07-09T16:45:34.294681+00:00,Patio Centro,3
2026-07-09T16:45:34.294681+00:00,Portal La Dehesa,3
2026-07-09T16:45:34.294681+00:00,Portal La Reina,3
2026-07-09T16:45:34.294681+00:00,Portal Temuco,3
2026-07-09T16:45:34.294681+00:00,Portal Valdivia,3
2026-07-09T16:45:34.294681+00:00,Portal Ñuñoa,3
2026-07-09T17:00:49.762349+00:00,Alto Las Condes,3
2026-07-09T17:00:49.762349+00:00,Angamos,3
2026-07-09T17:00:49.762349+00:00,Bodega Internet,2
2026-07-09T17:00:49.762349+00:00,Concepción Centro,3
2026-07-09T17:00:49.762349+00:00,El Llano,2
2026-07-09T17:00:49.762349+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T17:00:49.762349+00:00,Huérfanos,3
2026-07-09T17:00:49.762349+00:00,MUT,2
2026-07-09T17:00:49.762349+00:00,MallPlaza Norte,3
2026-07-09T17:00:49.762349+00:00,Mallplaza Antofagasta,3
2026-07-09T17:00:49.762349+00:00,Mallplaza Oeste,3
2026-07-09T17:00:49.762349+00:00,Mallplaza Sur,3
2026-07-09T17:00:49.762349+00:00,Mallplaza Tobalaba,2
2026-07-09T17:00:49.762349+00:00,Mallplaza Trébol,2
2026-07-09T17:00:49.762349+00:00,Mallplaza Vespucio,3
2026-07-09T17:00:49.762349+00:00,Museo Destino Valparaíso,3
2026-07-09T17:00:49.762349+00:00,Parque Arauco,3
2026-07-09T17:00:49.762349+00:00,Patio Centro,3
2026-07-09T17:00:49.762349+00:00,Portal La Dehesa,3
2026-07-09T17:00:49.762349+00:00,Portal La Reina,3
2026-07-09T17:00:49.762349+00:00,Portal Temuco,3
2026-07-09T17:00:49.762349+00:00,Portal Valdivia,3
2026-07-09T17:00:49.762349+00:00,Portal Ñuñoa,3
2026-07-09T18:00:52.290597+00:00,Alto Las Condes,3
2026-07-09T18:00:52.290597+00:00,Angamos,3
2026-07-09T18:00:52.290597+00:00,Bodega Internet,2
2026-07-09T18:00:52.290597+00:00,Concepción Centro,3
2026-07-09T18:00:52.290597+00:00,El Llano,2
2026-07-09T18:00:52.290597+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T18:00:52.290597+00:00,Huérfanos,3
2026-07-09T18:00:52.290597+00:00,MUT,2
2026-07-09T18:00:52.290597+00:00,MallPlaza Norte,3
2026-07-09T18:00:52.290597+00:00,Mallplaza Antofagasta,3
2026-07-09T18:00:52.290597+00:00,Mallplaza Oeste,3
2026-07-09T18:00:52.290597+00:00,Mallplaza Sur,3
2026-07-09T18:00:52.290597+00:00,Mallplaza Tobalaba,2
2026-07-09T18:00:52.290597+00:00,Mallplaza Trébol,2
2026-07-09T18:00:52.290597+00:00,Mallplaza Vespucio,3
2026-07-09T18:00:52.290597+00:00,Museo Destino Valparaíso,3
2026-07-09T18:00:52.290597+00:00,Parque Arauco,3
2026-07-09T18:00:52.290597+00:00,Patio Centro,3
2026-07-09T18:00:52.290597+00:00,Portal La Dehesa,3
2026-07-09T18:00:52.290597+00:00,Portal La Reina,3
2026-07-09T18:00:52.290597+00:00,Portal Temuco,3
2026-07-09T18:00:52.290597+00:00,Portal Valdivia,3
2026-07-09T18:00:52.290597+00:00,Portal Ñuñoa,3
2026-07-09T19:00:53.226608+00:00,Alto Las Condes,3
2026-07-09T19:00:53.226608+00:00,Angamos,3
2026-07-09T19:00:53.226608+00:00,Bodega Internet,2
2026-07-09T19:00:53.226608+00:00,Concepción Centro,3
2026-07-09T19:00:53.226608+00:00,El Llano,2
2026-07-09T19:00:53.226608+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T19:00:53.226608+00:00,Huérfanos,3
2026-07-09T19:00:53.226608+00:00,MUT,2
2026-07-09T19:00:53.226608+00:00,MallPlaza Norte,3
2026-07-09T19:00:53.226608+00:00,Mallplaza Antofagasta,3
2026-07-09T19:00:53.226608+00:00,Mallplaza Oeste,3
2026-07-09T19:00:53.226608+00:00,Mallplaza Sur,3
2026-07-09T19:00:53.226608+00:00,Mallplaza Tobalaba,2
2026-07-09T19:00:53.226608+00:00,Mallplaza Trébol,2
2026-07-09T19:00:53.226608+00:00,Mallplaza Vespucio,3
2026-07-09T19:00:53.226608+00:00,Museo Destino Valparaíso,3
2026-07-09T19:00:53.226608+00:00,Parque Arauco,3
2026-07-09T19:00:53.226608+00:00,Patio Centro,3
2026-07-09T19:00:53.226608+00:00,Portal La Dehesa,3
2026-07-09T19:00:53.226608+00:00,Portal La Reina,3
2026-07-09T19:00:53.226608+00:00,Portal Temuco,3
2026-07-09T19:00:53.226608+00:00,Portal Valdivia,3
2026-07-09T19:00:53.226608+00:00,Portal Ñuñoa,3
2026-07-09T19:01:24.769002+00:00,Alto Las Condes,3
2026-07-09T19:01:24.769002+00:00,Angamos,3
2026-07-09T19:01:24.769002+00:00,Bodega Internet,2
2026-07-09T19:01:24.769002+00:00,Concepción Centro,3
2026-07-09T19:01:24.769002+00:00,El Llano,2
2026-07-09T19:01:24.769002+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T19:01:24.769002+00:00,Huérfanos,3
2026-07-09T19:01:24.769002+00:00,MUT,2
2026-07-09T19:01:24.769002+00:00,MallPlaza Norte,3
2026-07-09T19:01:24.769002+00:00,Mallplaza Antofagasta,3
2026-07-09T19:01:24.769002+00:00,Mallplaza Oeste,3
2026-07-09T19:01:24.769002+00:00,Mallplaza Sur,3
2026-07-09T19:01:24.769002+00:00,Mallplaza Tobalaba,2
2026-07-09T19:01:24.769002+00:00,Mallplaza Trébol,2
2026-07-09T19:01:24.769002+00:00,Mallplaza Vespucio,3
2026-07-09T19:01:24.769002+00:00,Museo Destino Valparaíso,3
2026-07-09T19:01:24.769002+00:00,Parque Arauco,3
2026-07-09T19:01:24.769002+00:00,Patio Centro,3
2026-07-09T19:01:24.769002+00:00,Portal La Dehesa,3
2026-07-09T19:01:24.769002+00:00,Portal La Reina,3
2026-07-09T19:01:24.769002+00:00,Portal Temuco,3
2026-07-09T19:01:24.769002+00:00,Portal Valdivia,3
2026-07-09T19:01:24.769002+00:00,Portal Ñuñoa,3
2026-07-09T20:00:46.066689+00:00,Alto Las Condes,3
2026-07-09T20:00:46.066689+00:00,Angamos,3
2026-07-09T20:00:46.066689+00:00,Bodega Internet,2
2026-07-09T20:00:46.066689+00:00,Concepción Centro,3
2026-07-09T20:00:46.066689+00:00,El Llano,2
2026-07-09T20:00:46.066689+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T20:00:46.066689+00:00,Huérfanos,3
2026-07-09T20:00:46.066689+00:00,MUT,2
2026-07-09T20:00:46.066689+00:00,MallPlaza Norte,3
2026-07-09T20:00:46.066689+00:00,Mallplaza Antofagasta,3
2026-07-09T20:00:46.066689+00:00,Mallplaza Oeste,3
2026-07-09T20:00:46.066689+00:00,Mallplaza Sur,3
2026-07-09T20:00:46.066689+00:00,Mallplaza Tobalaba,2
2026-07-09T20:00:46.066689+00:00,Mallplaza Trébol,2
2026-07-09T20:00:46.066689+00:00,Mallplaza Vespucio,3
2026-07-09T20:00:46.066689+00:00,Museo Destino Valparaíso,3
2026-07-09T20:00:46.066689+00:00,Parque Arauco,3
2026-07-09T20:00:46.066689+00:00,Patio Centro,3
2026-07-09T20:00:46.066689+00:00,Portal La Dehesa,3
2026-07-09T20:00:46.066689+00:00,Portal La Reina,3
2026-07-09T20:00:46.066689+00:00,Portal Temuco,3
2026-07-09T20:00:46.066689+00:00,Portal Valdivia,3
2026-07-09T20:00:46.066689+00:00,Portal Ñuñoa,3
2026-07-09T20:57:59.696254+00:00,Alto Las Condes,3
2026-07-09T20:57:59.696254+00:00,Angamos,3
2026-07-09T20:57:59.696254+00:00,Bodega Internet,2
2026-07-09T20:57:59.696254+00:00,Concepción Centro,3
2026-07-09T20:57:59.696254+00:00,El Llano,2
2026-07-09T20:57:59.696254+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T20:57:59.696254+00:00,Huérfanos,3
2026-07-09T20:57:59.696254+00:00,MUT,2
2026-07-09T20:57:59.696254+00:00,MallPlaza Norte,3
2026-07-09T20:57:59.696254+00:00,Mallplaza Antofagasta,3
2026-07-09T20:57:59.696254+00:00,Mallplaza Oeste,3
2026-07-09T20:57:59.696254+00:00,Mallplaza Sur,3
2026-07-09T20:57:59.696254+00:00,Mallplaza Tobalaba,2
2026-07-09T20:57:59.696254+00:00,Mallplaza Trébol,2
2026-07-09T20:57:59.696254+00:00,Mallplaza Vespucio,3
2026-07-09T20:57:59.696254+00:00,Museo Destino Valparaíso,3
2026-07-09T20:57:59.696254+00:00,Parque Arauco,3
2026-07-09T20:57:59.696254+00:00,Patio Centro,3
2026-07-09T20:57:59.696254+00:00,Portal La Dehesa,3
2026-07-09T20:57:59.696254+00:00,Portal La Reina,3
2026-07-09T20:57:59.696254+00:00,Portal Temuco,3
2026-07-09T20:57:59.696254+00:00,Portal Valdivia,3
2026-07-09T20:57:59.696254+00:00,Portal Ñuñoa,3
2026-07-09T21:00:50.058431+00:00,Alto Las Condes,3
2026-07-09T21:00:50.058431+00:00,Angamos,3
2026-07-09T21:00:50.058431+00:00,Bodega Internet,2
2026-07-09T21:00:50.058431+00:00,Concepción Centro,3
2026-07-09T21:00:50.058431+00:00,El Llano,2
2026-07-09T21:00:50.058431+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T21:00:50.058431+00:00,Huérfanos,3
2026-07-09T21:00:50.058431+00:00,MUT,2
2026-07-09T21:00:50.058431+00:00,MallPlaza Norte,3
2026-07-09T21:00:50.058431+00:00,Mallplaza Antofagasta,3
2026-07-09T21:00:50.058431+00:00,Mallplaza Oeste,3
2026-07-09T21:00:50.058431+00:00,Mallplaza Sur,3
2026-07-09T21:00:50.058431+00:00,Mallplaza Tobalaba,2
2026-07-09T21:00:50.058431+00:00,Mallplaza Trébol,2
2026-07-09T21:00:50.058431+00:00,Mallplaza Vespucio,3
2026-07-09T21:00:50.058431+00:00,Museo Destino Valparaíso,3
2026-07-09T21:00:50.058431+00:00,Parque Arauco,3
2026-07-09T21:00:50.058431+00:00,Patio Centro,3
2026-07-09T21:00:50.058431+00:00,Portal La Dehesa,3
2026-07-09T21:00:50.058431+00:00,Portal La Reina,3
2026-07-09T21:00:50.058431+00:00,Portal Temuco,3
2026-07-09T21:00:50.058431+00:00,Portal Valdivia,3
2026-07-09T21:00:50.058431+00:00,Portal Ñuñoa,3
2026-07-09T22:00:57.131753+00:00,Alto Las Condes,3
2026-07-09T22:00:57.131753+00:00,Angamos,3
2026-07-09T22:00:57.131753+00:00,Bodega Internet,2
2026-07-09T22:00:57.131753+00:00,Concepción Centro,3
2026-07-09T22:00:57.131753+00:00,El Llano,2
2026-07-09T22:00:57.131753+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T22:00:57.131753+00:00,Huérfanos,3
2026-07-09T22:00:57.131753+00:00,MUT,2
2026-07-09T22:00:57.131753+00:00,MallPlaza Norte,3
2026-07-09T22:00:57.131753+00:00,Mallplaza Antofagasta,3
2026-07-09T22:00:57.131753+00:00,Mallplaza Oeste,3
2026-07-09T22:00:57.131753+00:00,Mallplaza Sur,3
2026-07-09T22:00:57.131753+00:00,Mallplaza Tobalaba,2
2026-07-09T22:00:57.131753+00:00,Mallplaza Trébol,2
2026-07-09T22:00:57.131753+00:00,Mallplaza Vespucio,3
2026-07-09T22:00:57.131753+00:00,Museo Destino Valparaíso,3
2026-07-09T22:00:57.131753+00:00,Parque Arauco,3
2026-07-09T22:00:57.131753+00:00,Patio Centro,3
2026-07-09T22:00:57.131753+00:00,Portal La Dehesa,3
2026-07-09T22:00:57.131753+00:00,Portal La Reina,3
2026-07-09T22:00:57.131753+00:00,Portal Temuco,3
2026-07-09T22:00:57.131753+00:00,Portal Valdivia,3
2026-07-09T22:00:57.131753+00:00,Portal Ñuñoa,3
2026-07-09T22:44:56.718888+00:00,Alto Las Condes,3
2026-07-09T22:44:56.718888+00:00,Angamos,3
2026-07-09T22:44:56.718888+00:00,Bodega Internet,2
2026-07-09T22:44:56.718888+00:00,Concepción Centro,3
2026-07-09T22:44:56.718888+00:00,El Llano,2
2026-07-09T22:44:56.718888+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T22:44:56.718888+00:00,Huérfanos,3
2026-07-09T22:44:56.718888+00:00,MUT,2
2026-07-09T22:44:56.718888+00:00,MallPlaza Norte,3
2026-07-09T22:44:56.718888+00:00,Mallplaza Antofagasta,3
2026-07-09T22:44:56.718888+00:00,Mallplaza Oeste,3
2026-07-09T22:44:56.718888+00:00,Mallplaza Sur,3
2026-07-09T22:44:56.718888+00:00,Mallplaza Tobalaba,2
2026-07-09T22:44:56.718888+00:00,Mallplaza Trébol,2
2026-07-09T22:44:56.718888+00:00,Mallplaza Vespucio,3
2026-07-09T22:44:56.718888+00:00,Museo Destino Valparaíso,3
2026-07-09T22:44:56.718888+00:00,Parque Arauco,3
2026-07-09T22:44:56.718888+00:00,Patio Centro,3
2026-07-09T22:44:56.718888+00:00,Portal La Dehesa,3
2026-07-09T22:44:56.718888+00:00,Portal La Reina,3
2026-07-09T22:44:56.718888+00:00,Portal Temuco,3
2026-07-09T22:44:56.718888+00:00,Portal Valdivia,3
2026-07-09T22:44:56.718888+00:00,Portal Ñuñoa,3
2026-07-09T23:00:50.224323+00:00,Alto Las Condes,3
2026-07-09T23:00:50.224323+00:00,Angamos,3
2026-07-09T23:00:50.224323+00:00,Bodega Internet,2
2026-07-09T23:00:50.224323+00:00,Concepción Centro,3
2026-07-09T23:00:50.224323+00:00,El Llano,2
2026-07-09T23:00:50.224323+00:00,Espacio Urbano Viña del Mar,3
2026-07-09T23:00:50.224323+00:00,Huérfanos,3
2026-07-09T23:00:50.224323+00:00,MUT,2
2026-07-09T23:00:50.224323+00:00,MallPlaza Norte,3
2026-07-09T23:00:50.224323+00:00,Mallplaza Antofagasta,3
2026-07-09T23:00:50.224323+00:00,Mallplaza Oeste,3
2026-07-09T23:00:50.224323+00:00,Mallplaza Sur,3
2026-07-09T23:00:50.224323+00:00,Mallplaza Tobalaba,2
2026-07-09T23:00:50.224323+00:00,Mallplaza Trébol,2
2026-07-09T23:00:50.224323+00:00,Mallplaza Vespucio,3
2026-07-09T23:00:50.224323+00:00,Museo Destino Valparaíso,3
2026-07-09T23:00:50.224323+00:00,Parque Arauco,3
2026-07-09T23:00:50.224323+00:00,Patio Centro,3
2026-07-09T23:00:50.224323+00:00,Portal La Dehesa,3
2026-07-09T23:00:50.224323+00:00,Portal La Reina,3
2026-07-09T23:00:50.224323+00:00,Portal Temuco,3
2026-07-09T23:00:50.224323+00:00,Portal Valdivia,3
2026-07-09T23:00:50.224323+00:00,Portal Ñuñoa,3
2026-07-10T00:00:49.850908+00:00,Alto Las Condes,3
2026-07-10T00:00:49.850908+00:00,Angamos,3
2026-07-10T00:00:49.850908+00:00,Bodega Internet,2
2026-07-10T00:00:49.850908+00:00,Concepción Centro,3
2026-07-10T00:00:49.850908+00:00,El Llano,2
2026-07-10T00:00:49.850908+00:00,Espacio Urbano Viña del Mar,3
2026-07-10T00:00:49.850908+00:00,Huérfanos,3
2026-07-10T00:00:49.850908+00:00,MUT,2
2026-07-10T00:00:49.850908+00:00,MallPlaza Norte,3
2026-07-10T00:00:49.850908+00:00,Mallplaza Antofagasta,3
2026-07-10T00:00:49.850908+00:00,Mallplaza Oeste,3
2026-07-10T00:00:49.850908+00:00,Mallplaza Sur,3
2026-07-10T00:00:49.850908+00:00,Mallplaza Tobalaba,2
2026-07-10T00:00:49.850908+00:00,Mallplaza Trébol,2
